hash,question,what
2f190cdf84139252fc5be824cf494668,乳腺导管乳头状瘤,3
208f7044d1dc4a22c238fc75e229fd3e,甲状腺乳头状瘤,3
a26d11caad60276e485b425fae6cfd96,非霍氏恶性淋巴瘤B小细胞,3
a3d039610a20abda1ee33a1cd572f733,请问儿童恶行肿瘤有什么症状,3
98e01259ad0727a242dddf6df11a1357,脑膜瘤是怎样的？详细介绍下？有后遗证麽？,3
558ad5947993bc8d136bf48b182453a0,子宫癌护理有哪些呢？,3
c9caccfbb4a60709210608d634ffd457,关于甲状腺囊腺瘤的问题,3
7fa920ad6b8d0518bb77b8572af6eb26,胎儿淋巴瘤,3
8d02220bba75c439e309dcffdabd859f,医生您好，我得过卵巢囊肿，病检结果为左侧卵巢粘液性囊腺瘤。腹腔镜术后已有2个月了。请问该病，日后复发率 大不大？ 影响要孩子吗？,3
f5183b37a0ef59978a82465451f15be5,小孩恶性肿瘤上哪儿去诊？,3
b550a0cac9f85a29f12611854b60687f,人得了什么癌症最疼？最痛苦的病是什么鐥%,3
d9a90d065b3ed640720c04ebedc91a3b,甲状腺肿瘤头脑瘤会有哪些症状,3
24f388e5c52a13c1c07bdea21f2eb1bd,肝硬化和小肝癌能否带不满周岁小孩,3
a816ad9f9dbe8aa0b131e5a470d7abae,前列腺癌有哪些症状？,3
ba861adab39b4b807be33f4ac82ec1be,请问乳头状甲状腺癌手术六个月后，能从事体力活吗,3
b5a350b12d73a7975bfd10956a80171e,胆囊癌睌期出现黄疸会传染吗?患者家属应小心点什么,3
91cad87f5a0f2b4ff2e73fb1acfe8488,乳腺肿瘤（医大确诊为硬化性病变）,3
87eaab17bc68e19a40a4dfa6c91629bc,附件囊肿和卵巢癌的区别,3
f24c83fab0842a65e0d610bb8905ade1,良性淋巴瘤会恶变吗??什么因素?,3
8fa0d091f6b751dc8c0503ad4a556130,鳞状上皮乳头状瘤样增生见非典型凹空细胞hpv感染提示无,3
439c24150722d6fb90ed0544e177fae4,肺癌晚期疼痛何时才能解脱,3
70d1160aa5bd87a63b4a9865bfe9e9c6,宫颈癌日常如何预防？,3
8d53597141b8ce134b82878a3f4e1601,请教，大肠癌术后胃口没有手术前那么好，大肠癌患,3
0aae04e969efb2225609d02867ee42d8,胃中有淋巴结是怎么回事,3
72126eebb4247c142c9740df9701bbf6,卵巢癌临床都用哪些诊断方法啊？,3
6c2f566e724519849adc98f35030bbd7,肺癌能把肺摘除吗?,3
64b4446246a77abc9e601ebb8ce5b52f,非霍奇金淋巴瘤二疗后总感觉胸口右侧偶尔隐痛？,3
8fdccfd4765f7a8367e3688f6f1d904d,肝硬化就是肝癌吗？,3
b1efceb9862cb00109024086eed3e952,脑淋巴瘤的诊断是什么?,3
32e7c92e426c6c3b2fb887279c5dd26d,血管瘤什么样子,3
e73dba358a2d1896af044865eda4613c,成都人乳头状瘤病毒治疗最权威医院？求教,3
f8fd70c19ceeea9bf23cb1e2262098a9,宫颈癌晚期有哪些症状？,3
c9eda499c2378b64289ea84b3b3d305c,什么年龄的人会得喉癌？,3
04c9ad5789bdacb134dc99d4d3c17f79,胆囊乳头状腺癌,3
80a6d9e63d6abc321889851b40b78c24,食道癌晚期患者喝松花钙奶粉真的不会吐吗,3
765fc4c19cedb0a9f9221823d51e8cc2,宫颈癌到底“迷恋”你什么?,3
6a8412bb0e4a0dbb39562d9e95e202cf,大夫您好！“病理诊断：（降结肠、直肠）乳头状腺瘤，II级。”是什么含义？与癌症是什么关系？谢谢！,3
1c1f222cbe1b30902a23c53c57931962,大肠癌是什么症状？,3
02656cc8e8afe70a06e8ba45e758c5fd,喉癌早期的症状是什么样子的呢？,3
9b77cb1233bb95c5a87f0dfcf3863131,乳腺癌是什么样子的？,3
cc8159c50d2adb6dcf33b2b87a3d31ed,膀胱移行上皮乳头状瘤相关问题,3
cbe0727e235f3d1a7c787d65860ce122,肺癌术后治愈能吃西洋参吗?,3
521311dca68422286c6058a6273251e8,患肾上腺肿瘤有何症状？,3
6fdc80415d43e33f90c66b82d85f1c7a,痔疮会引起其它病变吗。比如癌症什么的？,3
fee61b2bd87be352a3d6e9d2154d220f,乳腺癌一般有什么症状?,3
4b9f74ed90e0248c8b8cd41ee1538076,乳腺纤维瘤手术了，还会在同一个乳房其它的地方在长吗？,3
33f945c0bd7d79ef8f8893f74c409b0c,请问小细胞肺癌是按照什么来分期的？,3
5195785d0cb4c4ff44db4d6d777627a7,肺癌形状是什么样?,3
4fa3fbee24cec23b4281798641639586,颈部淋巴结会转移到哪里,3
7ed2547928d20c13d2a9998bfc5c3fd7,大肠癌形成原因,3
6ce081298ab43156d7b7ccc335c6ab5e,宫颈癌早期症状有哪些,3
4bc8483e7b7b499c8073c329e7be32ad,肿瘤指标有哪几只分别表示什么意思,3
0f08adadf2aff0dc0b46129011e1ffc3,血管瘤图片,3
4980d320ea618b77ed141a3ed9cff275,产生胃平滑肌瘤的原因有哪些？,3
f03ee8d23ae43cc4f10b4ce7825f143f,肝癌患者能吃苏打饼干吗,3
d2de03b1943ce2b8320932e61adeeda5,喉乳头状瘤为什么易复发,3
840fcf441e96d715e38ab4eff3b63b59,咨询基底细胞癌冷冻疗法哪里可以做？,3
579f9b9cf345ff947fe1972b3ef7394a,胎儿肺部囊腺瘤一定要引产吗,3
2aaa42acb2898019e4ec57a550b03c17,乳头状瘤时间长了会怎么样,3
7a2c2bf7c914dc270ce0ec0b994ade89,前列腺癌早期，治愈的几率有多大？,3
11063ee2eadaaca97631ceed9efc0801,腿上长淋巴瘤是什么现象,3
9157615a9dd5c58dba7bdda495bd3462,著名中医大肠癌专家,3
6e1c73e02e18c9dcd983c32e68b34774,淋巴癌化疗怎么制定？,3
b5ddbe405f1689007055b674aedb35f1,平滑肌肉瘤会遗传吗？,3
ee4ce91d9e8537f14203e0f5bb59ebe0,小兒骶尾部惡性畸胎瘤或內胚竇瘤化療多長時間可進行手術？,3
968a5086bc814f3b1b8e7639c28be092,什么是胰腺瘤？,3
581dbbbf3c1f2324aba64cd3a13dc75f,恶性脑膜瘤,3
07c33935f03ada6d3f4e3f1d2880b89e,喉乳头状瘤手术后有什么药物或方法可以预防复发,3
3cc33a301a1f00a327df028c2ba9e892,只有腹泻的大肠癌是第几期,3
ebccd6d74075142ac3a963f1d83e3e7b,粘液性囊腺瘤腹腔镜手术后担心的问题,3
3352f89de16d14d9a67bd0f558ef43e6,胎儿肺囊腺瘤,3
5229778440b5724982a51f64e737fd89,骨癌小孩为什么得机虑大,3
a1fdb51888664ca4d97824dc9aba6125,乳腺癌的预防,3
e1929fee61adddbfe6121f5bb3c82cda,请问淋巴瘤是什么病啊！,3
01b0ce74698ed6782763cae9dc511142,宫颈癌与子宫癌的前兆是什么？,3
2d3f2a2ab7c2567dc35c9615ae23be18,头颈肿瘤有什么症状，发病年龄在几岁！,3
807d86c9fe6c0ac291c9452134573e18,囊状淋巴管瘤,3
fda8feb191dceb1d9cee7b011d12d79c,最常见的卵巢良性肿瘤是什么？,3
5618fe71c2a716e337c60e0aeb1a0708,胰腺癌晚期防止黄疸，请问长春的哪家医院做胆管支架做得好？,3
920d3f6ec1ef6d68a3cacd03741e0bca,良性肿瘤和恶性肿瘤的区别？,3
86ae00256807530826f42d7d0fc35734,商丘甲状腺囊腺瘤医院哪家最为权威呢？你知道不？,3
0cf6a59532314245d4a8fb1809e8113c,跪求锦州的子宫膜瘤中医治疗专家,3
dd1ec58f025f6203c49b2400bcb92b0e,请问胃癌化疗时用亚叶酸钙代替亚叶酸钠有什么缺点？,3
ef455a1817f950b9d6c521ce643b0f98,肺癌术后胸膜增厚严重吗,3
cafccbdea967dc459c8debda72fb4ae4,什么是肝囊腺瘤？怎样治疗呀,3
fe03330bbf02bbb57d81e448e43908ff,胃癌可吗以同房吗会传然,3
0c32ce55dc79371909bd2ced945b3839,怎样区别大肠癌和痔疮？,3
6cf59418db317eb250c2c10a74c23fb0,宝宝血管瘤还会复发吗,3
3e4f17d79de0cf507eb50a7c1e6413c4,手术治疗唇癌初期的费用？初期的临床表现？术后复发几率？,3
ab973464c4d87c56c176ac9978c47c6c,乳腺癌的复发转移,3
06d1a55de99a0dcffb136ad3426990a4,我的大腿上长了个平滑肌肉瘤 ，术后 。也做了放疗，现在放疗这一块好硬。咋回事,3
89593b87990be48b880aec64293670a5,国内哪个医院看小孩血管瘤最好,3
45b4ee584c2e84f9c5ce1d2b7d0c9557,天津小儿血管瘤治疗地方,3
ddeb005084109d2174780b0019f2ced5,雌孕激素能引起脑胶质瘤吗我服过雌孕激素，今年突发脑交质瘤，,3
39971a4e2cd90726950ff258cb938801,乳腺囊腺瘤问题,3
bf0d0ab7e55e147778243e80e64f4c00,透明细胞癌与乳头状细胞癌哪个严重,3
5905ee6e49d090e630c6d4bc0aaa5a4b,肺癌患者一直以来都给小孩喂饭，会传染吗？,3
7c0e171e5cd45f140e9fd794b51800c1,宫颈癌IA1期,3
be65be51cb9fe005c6b65edf230b128b,艾滋淋巴瘤症状有哪些,3
28f3113a14d427b5d12c07362341d7de,超声波检查肝囊肿和肝癌怎么区别,3
126549a43dff83d5a5888e5ef088f1c4,头颈癌的问题!大家帮帮来帮帮忙把!!!,3
5a5b381c44021b129a2c0c1149efe468,大便习惯改变是不是有大肠癌？,3
f2d82ab1b331e3dd58728ead4b09f907,请问视网膜母细胞瘤是怎么得的病,3
1b4d34480e11d6192a321df6d6b16398,低度恶性脑膜瘤治疗方法哪种最好？到哪家医院治疗最好？,3
b782958936149a3044c0e3a42b91e0ee,食道平滑肌瘤,3
aa6f0b2ed40de93f672d555355c2d601,挤压胸部真的可以预防乳腺癌吗？,3
4b39ed4b8169a9b288747b454d96df5f,从外皮触摸肿瘤是什么感觉？,3
2a1589a18a21f5d8995d37aac03fc107,求助：儿童血管瘤,3
aca03a74a5fcf884112b7cf739359242,大肠癌发病的高危因素有哪些,3
25a36fc7b5327aadf15b7c5c7214b4ff,肝硬化是如何转化成肝癌的？？？请专业医生给讲解一下，谢谢了,3
7db9fa30b9c74077d4df196039b558fb,宝宝血管瘤变色了是不是好现象？,3
f95c02999b8c2bca8b15eb0ecd1e1b79,前列腺早期癌,3
4e838b63083aa1c739606ffe0083899b,食管平滑肌瘤都有什么症状,3
06c21dee19cbe0aa93b4b6bf0d6a105f,如何早期发现大肠癌,3
475d297e8f399e2ad5701a6ea37d4f67,双卵巢交界性浆液性囊腺瘤3b期需化疗几次后期怎么治,3
461e74de457c09a7366e3afd0cde94af,子宫癌早期有什么症状？,3
8549886a3a631859711b91f7a310bdc5,请帮我看看这种淋巴瘤好治吗？,3
92810a88b614c3b218624cf149b1543e,舌部乳头状瘤,3
189da33918707f260467be9477987cdd,大肠癌早期有什么特征？,3
01c69d9a838ae5cd1f99571702dc69c5,我胃底部的平滑肌瘤有15MM，是良性的，请问能不能用电镜切除,3
f304ddaeb2c2c850f2ff95b78f2b61ca,子宫平滑肌瘤是什么病？严重吗？？,3
089b2ee710a590c40bf776918a4a2105,肿瘤分什么？,3
032cf284a063561913b1476f2a3ca2b1,宫颈癌早期症状图片,3
7d7a6905475a4d0c2ccde03ce7216fe2,骨的恶性纤维组织细胞瘤请问传染吗,3
5e94a5275c564b9d397f8bb286464010,治疗儿童血管瘤最好的医院?,3
597ac8df8ca7b1a2e29bc682b18e3d97,原发性乳腺癌是什么,3
4378ae4a94980a53452477dfaea07736,平滑肌瘤最常发生于 咨询好大夫_是不是平滑肌瘤,3
fce9c8125fb04808969b90da8f4edb6d,请问，天津市除了肿瘤医院以外，其他哪个医院有参一胶囊。（医保药店也可）,3
416e42e97ac832a49e639d72cef5ae0c,平顶山甲状腺囊腺瘤医院哪家最为权威？,3
a2a580cbb0a40bf4dfe9dfa647b6c652,如何预防淋巴癌？淋巴癌一般会怎么产生？,3
3999c3d70c5f08ee45987e3a9ffcd4a9,食道癌患者能包刚出生的小孩吗?有传染吗,3
50551f89ce68082cd9207d76db1376d7,中药软坚散结对恶性胸膜间皮瘤有效吗，或者说中药对这病有效吗,3
20e59a3d03988041d8e63e45bc422801,良性脑膜瘤术后还会复发吗？术后掉发吗？,3
f8cd8927bdf6c8c72b5613c96fd82ed6,喉癌是怎么得的?,3
86bac7d1de322784dabd2d89854a668a,食管乳头状瘤是癌么？急用、谢谢,3
3865f06564c26211b14201c954e7f9e3,乳腺癌是什么病？,3
11c612538e5a059d281b4a8cbb1cf033,腹膜后神经纤维瘤，大约12mm可以怀孕生小孩吗,1
21092ad761bb327b4dd89ae0fed9c1a0,关于肿瘤问题,3
6f9b6e5c2133fe3971405b7ba0657c92,全国好的治肿瘤的中医院都有哪些？,3
d450e5cf5a8278df7a87b64c1b79be9f,请问下间变性大细胞淋巴瘤的死亡率是多少，万分感谢!,3
524e03cbfd9d9c72b7a17a00feb8dbf0,什么是乳头状腺瘤,3
e7d250ab6a9424acc5a81defe806c8a4,肿瘤中病理的高分化和低分化分别是什么意思？,3
088c42f1a6b351f60878fe234b568f58,身边有个朋友去年3月份检查时得了胃癌早期。但没有治疗。今年生了个宝宝！,3
95e87cec32571acb434972b223c8f170,肺部恶性肿瘤的症状,3
f16645ee04fd8f0f4b0e1226e09c1863,管状腺瘤，腺体轻度异形增生。帮忙看看，谢谢！,3
0784cc89e88ccc5d803f0698316638fa,前列腺癌能吃羊肉吗,3
ad86e154eba8d3a121fd34b1455ebb75,卵巢癌请问传染吗,3
6a04c22fc4e9d36fc4a46c9dea52d205,肿瘤分为哪几类？？,3
f47e0422dc0956ec099b736de250c98b,囊腺瘤(左侧甲状腺液性包块),3
337f9c3adf931a5df88eb2390f88762e,囊肿会变成间叶瘤吗,3
ab61d20b9186c72365a76f4d91d56f54,肿瘤是不是癌,3
26355095bf3d4d17e3d65ab4cd5aecaf,肺癌可怕吗？,3
b3fc05e9a5b3a5006fed00f31bdd1a4a,肠淋巴瘤的表现是什么?,3
84f7c1340c6979fc77cd3c48436cd892,肺癌积水意味什么结果,3
c378504ea0e45089e14d5d351f491a6e,室管腔球状星形细胞瘤是什么病,3
7aebbeb362e69ce88052ecc1d41e17c5,大肠癌有四期么,3
5ffa8889d7b702e93234466836dc685d,腮腺肿物是什么,3
47f008f308b1b151c88c9832050f4175,关于前列腺癌,3
04abbb945ac3a520ebbbdab237d60344,阴道b超能查出宫颈癌吗,3
670c4c8ddeb0eada0a9606e418f9d30a,导管内乳头状瘤和纤维瘤,3
6652710a74b08eaa7edeb79b79f643ca,高泌乳素有垂体微腺瘤,3
27226521b2f7701206eef1556bc50e31,儿童非霍奇金恶性淋巴瘤的治愈机会,3
fb18cc3e0f89c69ed349b469f579229d,肾血管平滑肌脂肪瘤是否会遗传？,3
546b7a4d970860bceba8073763eca7d6,肾母细胞瘤与小儿育苗有关系吗,3
dc2fcc76bf567df19fa57d3471f1e85a,甲状腺左叶下极囊腺瘤,3
f69539971e6fea10a23395c10adc593f,胎儿做4维检查，检查出肺上有阴影，医生诊断是囊腺瘤，疑似隔离肺，这个隔离肺是什么东西？,3
bb5aa448fc11550243bf54d679faa9ec,甲状腺癌结节+,3
37dc65cb2dedc075af184c20441f0364,腱鞘囊肿什么,3
04a032cd5b923911e04dea725a3900a0,子宫癌有些什么症兆?,3
4d958e9911606ddd521cc31fc609f72a,大肠癌最容易转移的器官是那些？如何防止转,3
e42429c6dc060cab2d9887d442908996,乳腺增生、囊腺瘤，囊性增生乳管扩展是一回事吗？,3
84e1aad4ccdfa74c3014e0382d26bfb4,管状腺瘤分几级？各级癌变的可能性有多大？,3
b9e40ba42aca64e60195b220ce839478,乳管内乳头状瘤是什么？重庆哪家医院治疗好？,3
932fe72820fdf7baa3ed74352ec7810a,洛阳甲状腺囊腺瘤医院哪家看甲亢好？,3
248a6d3073a23073d965213ecc793bdc,鼻咽癌患者生下的宝宝可以要吗？会遗传吗？,3
2b378b275839c95317248ea311812abd,如何区别恶性肿瘤与良性肿瘤??,3
30d71c3d9652c4d905c5de54fc9c59e6,肝癌是如何分期的？,3
18f549abb0d731f000101534c66a53c6,乳腺癌有什么自我检查的方法？,3
7544a95ade5dbd6f3a7b2e784f531ae1,关于甲状腺肿物手术后的病理诊断,3
b9e152c8cc8ca23afc42b29df00da99f,什么是健脾细胞瘤啊？,3
5b8a3aa226bfb9cdb7ce3d9ba99a2a7a,抽烟产生最大的危害是肺癌、唇癌、舌癌、食道癌等。,3
2191e3e3f6e59b0a9642b75ab72145af,基底细胞腺瘤如何预防,3
f8552fa9b6528cd90d542a1b750b5969,乳腺癌是什么，乳腺癌一般有什么症状？,3
c463c11cc47e96b9b96e5bb3c8c3daeb,请问患非霍其金淋巴瘤可以用白蛋白吗,3
59b18784fbfdc52a4c8fc43bd2d1c118,乳腺导管内乳头状瘤手术后乳头内陷,3
7b24266c848f6cbf931f269b8c7207f6,阴道壁及子宫颈鳞癌【鳞癌】,3
3bc3448540c6441f99cb90a9f740bb9a,卵巢癌晚期什么症状,3
5e39abd130225dd631210ffbf74dcf89,叶状肿瘤级别是怎样分的？,3
8f9a94a733b0221ea11626856e4a651a,鼻咽癌如何与鼻咽部其他恶性肿瘤如淋巴赘瘤及鼻咽结核鼻咽纤维血管瘤咽扁桃体增生,3
b47f371eb44d04bd627de3389fe81bf7,如果解释甲状腺腺外瘤？,3
cb109a381538a1d5213462af05d84029,为什么会患上前列腺癌,3
53d9c81dadf7c84498a17b7ffdc98ea2,纤维肿瘤是什么样的症状?,3
3de7b8ed4e07875e3d1595daf66863a8,喉癌的早期症状有哪些？,3
25c1232741afc9ddaaf800f765f18625,什么事大肠癌,3
55c55ac7f71dffc2128c6cb0e55ba7ba,胰腺癌黄疸水导管出来都是脓有问题吗?,3
28e605a844b136b544495b463ea6d353,肺CA癌细胞恶化发展速度有多快,3
d8ab4067c806b0e957dbeb9dd4160b76,胶质母细胞瘤,3
d773f467c75c7f708f2752faa8f7fb6f,十天前体检发现CA199为66.25，其它肿瘤指...,3
630e644cddd4cb40a01f73b3bdd85beb,前列腺癌的鉴别,3
263e80a34b496d438c30f24f95dc3d18,关于子宫癌。求助。,3
c6a15296344a427cbafc0b6bfab6f0fb,汗腺瘤是怎样形成的？,3
9ed74e193aae8344aa7314ddd22ae5de,卵巢癌是怎么样分期的呢？,3
97ecc90a92cec82bcf411b00881dc07b,食道平滑肌瘤手术咨询,3
3135a00925545c9132b49ea7e9cf0f65,那个医院对滑膜肉瘤有深入研究？,3
e58015cf3622dcb3571449fa834a0e67,前列腺癌有哪些检查方法？,3
55e50f40db28a32cc77ebc247d4543c2,卵巢癌的早期症状有哪些？,3
3cd2904b705cc3c12d29c620d88e2a7f,哈尔滨胆囊平滑肌肉瘤，在什么地方？好找吗？,3
701389e54e10a3b18b6c7e50d910af28,肺部肿瘤是怎么行成的？,3
749cdd670c69edfbf830cd22d51de757,甲状腺囊腺瘤 甲状腺腺瘤 甲状腺腺瘤是否有生命危险,3
ea13443917004cd34394d90e991730f4,恶性脑膜瘤会复发吗?,3
252dc576791d2bb9fd5d33a9a15d7859,食管平滑肌瘤术后右乳麻木怎么回事？,3
66957070ef560e34bd31d7a4f0e56e94,大肠癌都有什么特征？,3
60072f1d2410003d73f1b8b7aa4e34ba,肺癌病危病人老是想睡觉预示什么,3
ec988e39f574cffe13d70bec4e2a3428,儿童手臂血管瘤,3
983c75368166bb2c8d97001d6aa8d626,脑细胞胶质瘤是什么疾病，能治好吗？女，2女 30岁 来自青海,3
8d2f793a53153cf30a4206fc3e0dc645,内翻乳头状瘤7年后复发，还想找您手术，可以吗？,3
06b766f37c6e3db328619f6219179bb9,腹膜间皮瘤控制住了 但又发现萎缩性胃炎？求您确诊！,3
8f65de92923a5a126eca3d4d7d674c11,畸胎瘤里有腎母細胞瘤成分，請問身上是否還有腎母細胞,3
dc30056f66a325e799d4ba49b74bf6bb,腹围增大是卵巢癌的症状吗?,3
c19c1820a0e371c7ae43716e96a70ea6,肝母细胞瘤会给儿童带来什么病发症？,3
4e43654c8594dfb409846b74c81be486,超声检查如何诊断肝癌,3
450ea285d288a45b6168ca1cbf8e0857,前列腺癌会出现哪些预兆和症状？,3
df9a8aa595f63c36083e3768fe150f50,非霍奇金淋巴瘤的分期,3
bf2071be2a8ce7da2485d052f372d300,肺癌有哪些常见早期信号?,3
82122aa302e27c6d9d6d2923503f1aa3,肺腺癌免疫组化结果各项表达些什么？求专业详细点回答。包括哪种药好。ERCC1(-) BRCA1(-) BETA TUBULIN(+),3
856ff2be95831d6fde1b1dff41ff0460,小孩乳头状瘤,3
388da50fdf8fc69e5c47b3878e9161f8,弥漫型恶性胸膜间皮瘤,3
a71e8535a55f9c30aa45dc0f51fb2780,食管平滑肌瘤在不在大病医疗之内,3
2e2a2887ba2ee0924f4217276d8bb526,关于乳管内乳头状瘤手术的问题,3
cb0c39d518f389c5a1b0fb028ac2bc06,上海第九医院血管瘤咨询。我家的孩子颈部有血管瘤 现在学校是体育运动员，心里有点担心剧烈运动有没有其它影响 现在每天还有两个小时的训练 这样的活动可以长期参加吗,3
f61973b42e43442165d3222d91cc85b5,患有卵巢癌会有什么明显的体征吗？,3
0959184d668fc16b640d70a955f5a43b,乳腺癌后遗症,3
bb832eaacc82fd440a1ea2d1c51c7ec9,肺癌病人咳嗽会与月经周期有关吗?,3
05fe14b96cf264c37f1bbad4de4ded87,喉乳头状瘤手术后声音为什麽还不如以前,3
2a7759f704fa1f0b0aa5a13377644553,抽烟会有什么癌?,3
ee46a5afd91ebddb480852e0834c785b,畸胎瘤的良恶性怎么定义,3
aaa4815ccc42693238fc11aefe2ac907,视乳头黑色素细胞瘤,3
f20a5273c884f521e6f8ba37a7e571bf,乳腺癌是怎么样分期的呢？,3
0e9646aa84ea5db0d0a0b7af67a06cba,卵巢癌复发有什么特点！要怎么治疗？,3
5606820dd3afd58de7627e89cb0af8d9,食道平滑肌瘤镜下切除疼吗,3
552737a827eea81dc2b5de7d164a9183,恶性纤维肉瘤手术后还能活多久,4
6a3f8d642d4eb639149a478ad795da70,一般情况下胃癌治好了能活几年呢？,4
9bcd6903b2c92b49ee2e367fb857be5c,一岁宝宝得了视网膜母细胞瘤还能活多少年,4
ab94865a1a63fd597c8df075ef2635d9,女40岁 胶质瘤分级 得神经胶质瘤 能活多久,4
276750af96678a0dc2e930d575110d3b,肺癌晚期能活多久,4
85db231e82aa445129ef92f118a942c0,淋巴细胞癌能活多久,4
b6489e4d3785f565cdd8a4b764d518a5,肝母细胞瘤治愈大约能存活多长时间,4
14ad57a5ba97d66699ccd12da7c4ae82,女40岁 视神经胶质瘤 神经胶质瘤最长活多长时间,4
cc63cf5f02c95813f809e9dccf9c6745,髓样癌能生存多久,4
97ae0a9ee4cf5fb9c8aeb8b43894f197,癌晚期还能救吗？能活多长时间？,4
a98d682674d79dd25de4fd9ab9b5fb32,子宫颈癌早期，子宫全切后两个半月又不是发现癌细胞，现己放疗十三次化疗二次，问生存期多长,4
ce7670d5e468c9d698b6ed80ad9dad5e,确诊为非霍奇金淋巴瘤最长能活多久,4
32828001123d4f77e16c239675bf11fe,子宫内膜细胞癌能活多久，有什么好的治疗方法吗？,4
685cc8c962d48ac4db4f7cdc5219aaf6,老妈80了得了II型恶性子宫癌后c得脑梗半身不随能活多久。现在做放疗了,4
344b1b810a2bf47b8b6c131384a689b9,前列腺肿瘤早期能活多久？,4
9101b1b6586eb5f9a3a3252def828c6f,甲状腺乳头癌淋巴转移能活多久,4
7637739574611440c7a7fd718d15a9dc,肺癌中有种鳞癌，中晚期还能活多久。,4
